8170	0.2229
8175	0.2213
8179	0.2210
8192	0.2243
8201	0.2265
8235	0.2287
8240	0.2287
8253	0.2287
8279	0.2292
8287	0.2284
8296	0.2314
8318	0.2309
8322	0.2342
8326	0.2339
8339	0.2344
8365	0.2333
8369	0.2361
8374	0.2361
8387	0.2364
8404	0.2397
8408	0.2388
8408	0.2388
8421	0.2364
8443	0.2388
8452	0.2364
8469	0.2402
8473	0.2385
8478	0.2309
8482	0.2309
8491	0.2127
8491	0.2127
8500	0.2289
8504	0.2350
8508	0.2363
8512	0.2363
8512	0.2363
8526	0.2248
8530	0.2251
8535	0.2179
8539	0.2179
8539	0.2179
8552	0.2262
8556	0.2193
8560	0.2270
8560	0.2270
8565	0.2322
8569	0.2303
8573	0.2352
8573	0.2352
8578	0.2366
8582	0.2369
8595	0.2391
8603	0.2410
8608	0.2413
8612	0.2440
8616	0.2440
8616	0.2440
8625	0.2380
8634	0.2361
8647	0.2380
8647	0.2380
8651	0.2361
8656	0.2358
8660	0.2339
8664	0.2339
8673	0.2358
8690	0.2292
8695	0.2317
8703	0.2341
8712	0.2366
8729	0.2380
8738	0.2347
8742	0.2347
8764	0.2341
8786	0.2317
8790	0.2317
8808	0.2234
8812	0.2220
8816	0.2223
8821	0.2223
8834	0.2174
8838	0.2108
8843	0.2152
8843	0.2152
8847	0.2152
8856	0.2204
8860	0.2207
8864	0.2245
8868	0.2242
8868	0.2242
8873	0.2229
8877	0.2226
8881	0.2237
8886	0.2237
8912	0.2141
8916	0.2141
8925	0.2146
8934	0.2047
8939	0.1860
8944	0.1737
8947	0.2028
8947	0.2028
8951	0.2138
8955	0.2127
8955	0.2127
8960	0.2088
8964	0.2088
8973	0.2036
8973	0.2036
8982	0.2108
8986	0.2042
8990	0.2011
8999	0.2105
9003	0.2105
9012	0.2064
9012	0.2064
9016	0.2132
9021	0.2127
9025	0.2132
9038	0.2160
9042	0.2151
9042	0.2151
9047	0.2118
9051	0.2121
9055	0.2086
9060	0.2086
9086	0.2047
9090	0.2047
9103	0.1923
9108	0.1926
9112	0.1907
9112	0.1907
9116	0.1926
9121	0.1901
9125	0.1838
9130	0.1805
9135	0.1662
9139	0.1638
9144	0.1481
9148	0.1443
9153	0.1448
9157	0.1467
9161	0.1429
9161	0.1429
9166	0.1338
9170	0.1357
9170	0.1357
9174	0.1465
9179	0.1465
9179	0.1465
9187	0.1489
9192	0.1385
9196	0.1385
9196	0.1385
9204	0.1541
9209	0.1580
9212	0.1783
9217	0.1756
9217	0.1756
9221	0.1715
9225	0.1723
9230	0.1673
9230	0.1673
9234	0.1673
9244	0.1412
9248	0.1352
9252	0.1464
9252	0.1464
9257	0.1464
9274	0.1506
9282	0.1522
9282	0.1522
9287	0.1470
9291	0.1434
9295	0.1514
9295	0.1514
9299	0.1665
9304	0.1654
9304	0.1654
9309	0.1473
9313	0.1423
9317	0.1415
9321	0.1525
9326	0.1533
9330	0.1481
9335	0.1508
9335	0.1508
9339	0.1506
9343	0.1594
9347	0.1602
9352	0.1602
9361	0.1497
9361	0.1497
9369	0.1492
9374	0.1497
9382	0.1547
9391	0.1566
9395	0.1508
9400	0.1511
9400	0.1511
9404	0.1577
9408	0.1577
9408	0.1577
9417	0.1552
9421	0.1514
9426	0.1495
9430	0.1519
9434	0.1566
9438	0.1563
9443	0.1522
9447	0.1549
9451	0.1591
9456	0.1591
9456	0.1591
9469	0.1538
9482	0.1577
9495	0.1569
9499	0.1560
9508	0.1538
9512	0.1536
9521	0.1508
9525	0.1505
9530	0.1453
9534	0.1434
9543	0.1409
9565	0.1442
9573	0.1445
9582	0.1341
9587	0.1319
9591	0.1319
9608	0.1341
9617	0.1321
9621	0.1319
9626	0.1305
9630	0.1305
9639	0.1275
9647	0.1316
9652	0.1316
9660	0.1247
9669	0.1302
9669	0.1302
9678	0.1250
9682	0.1192
9687	0.1239
9691	0.1233
9691	0.1233
9695	0.1206
9700	0.1206
9708	0.1242
9713	0.1192
9717	0.1203
9722	0.1112
9722	0.1112
9726	0.1063
9730	0.1057
9735	0.1027
9739	0.1025
9744	0.1003
9748	0.1003
9757	0.1016
9757	0.1016
9770	0.09975
9774	0.09920
9783	0.09425
9787	0.09425
9796	0.08711
9805	0.09068
9809	0.09013
9809	0.09013
9826	0.08793
9831	0.07804
9835	0.07749
9840	0.07172
9844	0.07172
9853	0.07584
9857	0.07172
9857	0.07172
9861	0.07172
9870	0.06952
9875	0.06622
9879	0.06457
9883	0.06814
9883	0.06814
9887	0.07611
9892	0.06814
9892	0.06814
9896	0.06155
9901	0.06375
9905	0.06402
9909	0.06567
9914	0.06512
9918	0.05825
9923	0.05825
9931	0.05715
9940	0.05248
9953	0.05248
9958	0.05000
9962	0.05495
9966	0.04671
9971	0.05028
9975	0.04506
9975	0.04506
9979	0.04533
9984	0.04451
9997	0.04231
10000	0.04368
10000	0.04341
10010	0.04451
10010	0.04176
10010	0.04176
10020	0.03819
10040	0.03544
10040	0.03049
10040	0.03077
10050	0.02939
10050	0.02912
10060	0.03049
10060	0.03021
10070	0.02719
10070	0.02664
10080	0.02692
